strategy,vehicle_id,stop_seq,location_type,location_id,address,arrival_min,arrival_time,package_count,time_slot_code,time_slot_ok
C,12,11,destination,8490ca41-eb63-4985-936a-70beffe54f6d,神奈川県川崎市高津区下作延三丁目33,44,08:44,2,1.0,True
C,12,12,destination,a257c3dd-5ce4-4cb8-90bb-f8b47c3cff67,神奈川県川崎市高津区向ケ丘1,300,13:00,2,2.0,True
C,12,13,destination,f9c5ba4b-276d-4140-b65f-22157c8d57ad,神奈川県川崎市宮前区宮崎662-5,303,13:03,5,3.0,True
C,12,14,destination,9bcf2d62-e71d-4fe8-b9f7-52338a1cec90,神奈川県川崎市宮前区平1-2-11,307,13:07,3,2.0,True
C,12,15,destination,81206de9-f561-45fc-95bb-650f38e5d562,神奈川県川崎市多摩区枡形六丁目7,314,13:14,1,3.0,True
C,12,16,destination,e98b8359-9c15-4146-958f-7fe8fd1b8dff,神奈川県川崎市多摩区菅3-1-1,322,13:22,1,2.0,True
C,12,17,destination,dd9ceaf4-de7b-4efc-82e8-40688e891544,神奈川県川崎市多摩区宿河原二丁目25,333,13:33,3,2.0,True
C,12,18,depot,DEPOT_002,depot,365,14:05,0,,
C,13,0,depot,DEPOT_002,depot,0,08:00,0,,
C,13,1,destination,5c70c8de-f129-46cb-9c51-229b7bb3ce0d,神奈川県川崎市高津区向ヶ丘３,27,08:27,1,1.0,True
C,13,2,destination,5ef9c81b-4fff-455b-a100-1cb1b2c2961e,神奈川県川崎市宮前区神木本町1丁目7号,31,08:31,1,1.0,True
C,13,3,destination,17e714cb-74a7-468d-8208-988fcf1dda1e,神奈川県川崎市宮前区初山一丁目19,35,08:35,5,1.0,True
C,13,4,destination,1efacd60-12d5-484c-b7e6-87859e2843b4,神奈川県川崎市多摩区宿河原三丁目4,42,08:42,4,1.0,True
C,13,5,destination,0d919361-6b7a-4c7a-9ec3-4c5b9f22d67e,神奈川県川崎市多摩区登戸,46,08:46,8,3.0,True
C,13,6,destination,af49f515-e4b5-4f23-9da5-ea269dc6c89d,神奈川県川崎市多摩区登戸2,49,08:49,6,3.0,True
C,13,7,destination,181da25b-d763-4e65-bf3a-197cbffa57dd,神奈川県川崎市多摩区中野島三丁目20,300,13:00,3,2.0,True
C,13,8,destination,436aeaea-9559-42e5-8d1b-87dfd84bd4cc,神奈川県川崎市多摩区中野島三丁目10,301,13:01,4,3.0,True
C,13,9,destination,b3b7b565-377e-4818-b878-35094dfca4f8,神奈川県川崎市多摩区中野島六丁目3,303,13:03,5,2.0,True
C,13,10,destination,fea88024-de9c-4e8e-8a09-27a474a84b4c,神奈川県川崎市多摩区中野島六丁目40,305,13:05,4,2.0,True
C,13,11,destination,d535632c-2a38-4b39-b7a7-366eec96f935,神奈川県川崎市多摩区菅稲田堤1-17-15,310,13:10,4,3.0,True
C,13,12,destination,ae26169a-0199-4842-a778-19e5612d1f9d,神奈川県川崎市多摩区西生田一丁目5,316,13:16,5,3.0,True
C,13,13,depot,DEPOT_002,depot,357,13:57,0,,
C,14,0,depot,DEPOT_002,depot,0,08:00,0,,
C,14,1,destination,21c82c98-a6ca-4998-846a-ccf3016d3761,神奈川県横浜市青葉区あざみ野二丁目8,32,08:32,2,1.0,True
C,14,2,destination,7589a212-93f3-4d67-afbf-7ec54ab3010b,神奈川県横浜市青葉区荏田北一丁目1,300,13:00,4,2.0,True
C,14,3,destination,98462107-7fdb-4136-bce4-a641d1676953,神奈川県横浜市青葉区荏田北三丁目1,301,13:01,3,2.0,True
C,14,4,destination,a51f1c96-cb19-4473-9399-531ea875a4a8,神奈川県横浜市青葉区荏田西一丁目5,304,13:04,5,2.0,True
C,14,5,destination,30850e35-ef9f-4694-99e0-5e514941486a,横浜市青葉区市ケ尾町,306,13:06,5,2.0,True
C,14,6,destination,294cb1d9-7035-4acd-bcae-646ed02d0b4f,神奈川県横浜市青葉区市ケ尾町10,308,13:08,3,2.0,True
C,14,7,destination,7b057ce7-83ee-4dac-8859-34201055a86d,神奈川県横浜市青葉区市ケ尾町1,310,13:10,4,2.0,True
C,14,8,destination,6c906649-e473-48c1-806e-939f68d4d816,神奈川県横浜市緑区北八朔町,314,13:14,5,3.0,True
C,14,9,destination,c976bf81-e688-4f87-85e4-99db3a53e0c5,神奈川県横浜市緑区十日市場町3,320,13:20,5,2.0,True
C,14,10,destination,9552ad42-e2cb-43d7-ba2e-412033fa0cbe,神奈川県横浜市緑区十日市場町1,320,13:20,4,2.0,True
C,14,11,destination,9fb4daac-d8d8-4a88-82d3-1060831b465d,神奈川県横浜市緑区長津田みなみ台五丁目1号,324,13:24,5,2.0,True
C,14,12,destination,ac51edf4-6081-4d00-b0cf-282f999a33ee,神奈川県横浜市緑区長津田町1,327,13:27,4,3.0,True
C,14,13,destination,51e4e848-976d-4c4e-ae23-ee8b621c8be8,神奈川県横浜市都筑区北山田二丁目1,351,13:51,1,2.0,True
C,14,14,depot,DEPOT_002,depot,375,14:15,0,,
C,15,0,depot,DEPOT_002,depot,0,08:00,0,,
C,15,1,destination,5b7074a3-8151-4ba7-8f0e-b1543c4d3512,神奈川県横浜市神奈川区反町二丁目6,20,08:20,5,1.0,True
C,15,2,destination,48f22d45-25e0-4bed-a05f-d7b3d993c5fe,神奈川県横浜市神奈川区鶴屋町2丁目1,23,08:23,4,3.0,True
C,15,3,destination,190e3122-0b52-4d0a-bb74-42132decda06,神奈川県横浜市神奈川区鶴屋町二丁目6,23,08:23,3,3.0,True
C,15,4,destination,3e5c1d9b-db0a-4f88-bc27-2ab2ad070b98,神奈川県横浜市西区北幸二丁目4,25,08:25,1,1.0,True
C,15,5,destination,85d748c9-5ea6-4b57-8233-915da12151b6,神奈川県横浜市神奈川区上反町2丁目5,28,08:28,3,1.0,True
C,15,6,destination,a89a3717-9fc1-44d2-ad33-d8d1a91c135d,神奈川県横浜市神奈川区斎藤分町11,31,08:31,5,1.0,True
C,15,7,destination,0dcf68c2-43f5-46b3-b336-66e52fb9e00c,神奈川県横浜市神奈川区神大寺四丁目2,33,08:33,3,1.0,True
C,15,8,destination,ea6680b8-4108-4e7c-b36b-163615004039,神奈川県横浜市神奈川区片倉一丁目,36,08:36,2,1.0,True
C,15,9,destination,f2091bf7-33d3-45c2-b46b-e08d501f117d,神奈川県横浜市神奈川区片倉51,36,08:36,2,1.0,True
C,15,10,destination,80c83203-60c4-4e6e-b5cf-37c63200c287,神奈川県横浜市神奈川区片倉三丁目13,38,08:38,5,1.0,True
C,15,11,destination,a3c13bc4-022f-4342-a2ea-945ebab76b74,新横浜二丁目9,43,08:43,4,1.0,True
C,15,12,destination,1df1dfa4-5149-44a4-bcca-11faa6eac5c1,神奈川県横浜市港北区大豆戸町199イ,49,08:49,3,3.0,True
C,15,13,destination,af6e4dea-e089-43f3-a970-cc855f1d4e1b,横浜市港北区菊名6丁目20−18,51,08:51,1,1.0,True
C,15,14,destination,aa35aa36-6e58-4f39-807b-59e351b76ac8,横浜市港北区菊名４丁目２−８,300,13:00,2,2.0,True
C,15,15,destination,71fb19ab-d15f-43c0-ba8f-69af75578b14,神奈川県横浜市港北区菊名六丁目12,301,13:01,5,2.0,True
C,15,16,destination,a9abee60-7c92-48b7-aaac-7ec747ddaf1e,神奈川県横浜市港北区大倉山一丁目3,304,13:04,2,3.0,True
C,15,17,depot,DEPOT_002,depot,321,13:21,0,,
C,16,0,depot,DEPOT_002,depot,0,08:00,0,,
C,16,1,destination,24326cd7-cbe0-4045-b228-1e243c6a88cf,神奈川県横浜市鶴見区矢向五丁目35,5,08:05,3,1.0,True
C,16,2,destination,66d395ba-091a-46a7-88b4-4b148e702ca2,神奈川県川崎市幸区下平間,9,08:09,1,1.0,True
C,16,3,destination,964772ce-274d-4759-866e-75b7814ffe49,神奈川県川崎市幸区鹿島田一丁目1,11,08:11,2,1.0,True
C,16,4,destination,172de025-0528-49a9-843d-2bb352128614,神奈川県川崎市幸区鹿島田一丁目5,12,08:12,4,3.0,True
C,16,5,destination,272d22aa-ddd0-4a5f-81d8-3e842edf6e45,神奈川県川崎市中原区市ノ坪581,300,13:00,3,2.0,True
C,16,6,destination,098a80ae-e19f-471a-b09c-e08278136fa0,神奈川県川崎市中原区小杉町3丁目5,304,13:04,4,2.0,True
C,16,7,destination,5e1a0731-07b6-4d8d-ba07-f88f05585f40,神奈川県川崎市中原区上新城二丁目7,311,13:11,5,2.0,True
C,16,8,destination,dbb157f1-f010-47c4-8af1-95e1847321f1,神奈川県川崎市高津区溝口一丁目22,316,13:16,1,3.0,True
C,16,9,destination,6390d8ba-9095-472f-9467-be9d85554b6b,神奈川県川崎市高津区二子四丁目6,318,13:18,3,3.0,True
C,16,10,destination,8c2fd699-dd73-4d4a-b8c8-8962b9cd3840,神奈川県川崎市高津区溝口三丁目8号,320,13:20,1,3.0,True
C,16,11,destination,7d5d7b1f-302a-4e7e-b785-d91ddcf1b150,神奈川県川崎市高津区下作延六丁目1,323,13:23,3,3.0,True
C,16,12,destination,4a32a6fe-4a6d-4afc-9a8a-1ac216e886cc,神奈川県川崎市高津区溝口1丁目5,326,13:26,3,2.0,True
C,16,13,destination,3c2c9ec0-c005-46a3-bead-965a738b8b91,神奈川県川崎市高津区久本二丁目15,327,13:27,3,2.0,True
C,16,14,destination,93af6911-14b8-4e77-928a-a85e137fb9cd,高津区千年新町2,332,13:32,5,3.0,True
C,16,15,destination,89f7f885-f993-44e0-9b53-0fd1d201a218,神奈川県川崎市中原区新城一丁目7,334,13:34,1,3.0,True
C,16,16,destination,4f54197d-a2e2-407d-aeb9-bbc916463571,神奈川県川崎市中原区田尻町1,345,13:45,1,3.0,True
C,16,17,destination,5072c82f-a1c9-4f34-abb6-97533c31925f,神奈川県川崎市幸区鹿島田二丁目58,346,13:46,3,3.0,True
C,16,18,destination,25f7b9ba-0372-4ff7-be40-dea9da918a32,神奈川県川崎市幸区塚越二丁目7,350,13:50,3,2.0,True
C,16,19,depot,DEPOT_002,depot,357,13:57,0,,
C,17,0,depot,DEPOT_002,depot,0,08:00,0,,
C,17,1,destination,ed3ad0b9-9d67-432f-8664-2d4c23424f9f,神奈川県川崎市高津区諏訪一丁目3,24,08:24,1,3.0,True
C,17,2,destination,1926e660-4766-4de9-8188-4659ba42f37b,神奈川県川崎市多摩区中野島一丁目1,40,08:40,3,1.0,True
C,17,3,destination,a900afdf-891d-4e74-8b70-18fcab07683e,神奈川県川崎市麻生区高石三丁目15,48,08:48,3,3.0,True
C,17,4,destination,686c458e-0fa4-465e-95d4-aad34c0056bd,細山三丁目1,50,08:50,2,3.0,True
C,17,5,destination,04406038-78b7-42c5-824b-0982429c77fd,神奈川県川崎市麻生区千代ヶ丘95,53,08:53,4,1.0,True
C,17,6,destination,f8034f45-a37c-4bcc-b1b5-b2bac4147ff7,神奈川県川崎市麻生区上麻生一丁目1,56,08:56,4,3.0,True
C,17,7,destination,88c01404-f68e-468f-86d9-662e82da22f2,神奈川県川崎市麻生区上麻生,300,13:00,3,2.0,True
C,17,8,destination,d9b65d25-8523-4606-9849-9f3d7b309b9e,神奈川県川崎市麻生区万福寺,302,13:02,4,3.0,True
C,17,9,destination,88429eb2-338f-4c8d-b0cf-bf88ce806ade,神奈川県川崎市麻生区上麻生五丁目1,305,13:05,3,3.0,True
C,17,10,destination,5abc46ca-9320-41e4-a575-9bb1b65c98c0,神奈川県川崎市麻生区上麻生五丁目30,307,13:07,5,2.0,True
C,17,11,destination,957358c5-e874-4f1d-bbe8-83415657fde3,神奈川県川崎市麻生区王禅寺西三丁目8,311,13:11,1,3.0,True
C,17,12,destination,9ecbb470-dcda-46c1-9d62-18cdcc08739c,神奈川県横浜市青葉区美しが丘五丁目55,322,13:22,3,3.0,True
C,17,13,destination,286043ba-005e-42cf-8b59-34bb67a4515c,神奈川県横浜市青葉区新石川二丁目17,324,13:24,4,2.0,True
C,17,14,destination,3f2254fd-d488-4e53-a351-41c9bf1db0d6,神奈川県川崎市宮前区鷺沼三丁目20,328,13:28,3,2.0,True
C,17,15,destination,d7511e38-824f-4fe6-88d3-7fb715c2f3c1,神奈川県川崎市宮前区土橋三丁目1,330,13:30,2,3.0,True
C,17,16,destination,b21c521f-ed48-49a2-9e89-94d8dfe26306,神奈川県川崎市宮前区宮前平二丁目3,333,13:33,5,2.0,True
C,17,17,depot,DEPOT_002,depot,362,14:02,0,,
C,18,0,depot,DEPOT_002,depot,0,08:00,0,,
C,18,1,destination,906b39cb-f557-46d5-88ba-4fd420236e39,神奈川県川崎市幸区南加瀬五丁目2,9,08:09,2,3.0,True
C,18,2,destination,b8989f79-f102-407f-94e6-d7be2de0b3d7,神奈川県横浜市都筑区中川中央一丁目1,27,08:27,1,1.0,True
C,18,3,destination,1a5a555b-7d8e-45f8-b02b-e945fe938a35,神奈川県横浜市青葉区荏田西二丁目3,34,08:34,2,1.0,True
C,18,4,destination,ef6c6ca3-5713-45e4-bb16-1728a9d07ba7,神奈川県横浜市緑区十日市場町8,46,08:46,3,1.0,True
C,18,5,destination,602b44dd-96bc-4438-8bcb-5226eeb5e9c8,神奈川県横浜市緑区長津田七丁目1号,52,08:52,3,1.0,True
C,18,6,destination,7f5b0f75-da3c-4167-b105-01038c5d888c,神奈川県横浜市緑区長津田四丁目16,300,13:00,1,2.0,True
C,18,7,destination,131164c9-309e-42c8-b5c6-be78eb777067,神奈川県横浜市青葉区奈良三丁目6,306,13:06,3,2.0,True
C,18,8,destination,1d515657-802f-4f10-9842-ac64ea62433e,神奈川県横浜市青葉区奈良町71,309,13:09,4,2.0,True
C,18,9,destination,f20ac250-61ef-4b8d-afa5-a82c478eb955,神奈川県横浜市青葉区奈良町1,309,13:09,1,2.0,True
C,18,10,destination,6d984f88-ff12-4f5c-859b-cb54192174e6,神奈川県横浜市青葉区奈良町,309,13:09,3,3.0,True
C,18,11,destination,515f6f02-6554-4bc0-b201-7b894ff6248a,神奈川県横浜市青葉区奈良一丁目1,311,13:11,4,2.0,True
C,18,12,destination,43401868-c8bf-4a2e-a317-5c3a653f5f1e,神奈川県横浜市青葉区榎が丘２７番,318,13:18,4,3.0,True
C,18,13,destination,d6af5940-80e8-42f9-8366-bbffac1a1c30,神奈川県横浜市青葉区青葉台二丁目1,319,13:19,2,3.0,True
C,18,14,destination,cf50d802-9e6b-434f-9bea-e3da45bd9c01,神奈川県横浜市緑区寺山町1,330,13:30,5,3.0,True
C,18,15,destination,8e58dcea-7e78-40eb-87b0-a31cddc109f0,神奈川県横浜市緑区白山二丁目16,335,13:35,4,3.0,True
C,18,16,destination,9bebb33a-fba3-44e9-8b2f-4d830cfccb3d,神奈川県横浜市緑区東本郷一丁目6,340,13:40,2,2.0,True
C,18,17,destination,c2f00beb-b3be-4352-b55f-b85b45f1c0a1,神奈川県横浜市港北区小机町１５００,345,13:45,1,2.0,True
C,18,18,destination,889d40e3-e787-417f-992b-f727bbe9e514,神奈川県横浜市港北区篠原町2865新横浜ビルディング1F,350,13:50,3,2.0,True
C,18,19,destination,faed3f7a-420d-469c-9510-2e3663d6c1af,神奈川県横浜市港北区菊名一丁目23,354,13:54,2,2.0,True
C,18,20,depot,DEPOT_002,depot,370,14:10,0,,
C,19,0,depot,DEPOT_002,depot,0,08:00,0,,
C,19,1,destination,c051dfb2-2632-4eba-bec9-561894495fe6,神奈川県横浜市西区みなとみらい46,23,08:23,2,1.0,True
C,19,2,destination,0414bbf8-9420-4794-839e-ac37163247fc,神奈川県横浜市西区みなとみらい一丁目1,24,08:24,4,1.0,True
C,19,3,destination,80e6c431-4fb9-433b-889f-1308ebdf57c8,神奈川県幸区堀川町72-1,27,08:27,5,1.0,True
C,19,4,destination,84867b8a-df76-47fb-89f6-19f7adeb87db,神奈川県向原,27,08:27,1,1.0,True
C,19,5,destination,c3fd4823-8a43-4fcc-8086-16acd871efdc,神奈川県横浜市中区本町3丁目1,28,08:28,3,1.0,True
C,19,6,destination,56d7a568-5ba7-4811-bb44-a1ddec1a0098,神奈川県横浜市中区本町四丁目,29,08:29,5,1.0,True
C,19,7,destination,f158e431-c824-425f-8dd7-2e809adb4795,神奈川県横浜市中区長者町九丁目,32,08:32,2,1.0,True
C,19,8,destination,4c2a2e3a-1ecd-410d-84e5-a98f4388a2d2,神奈川県横浜市南区白金町一丁目,34,08:34,4,1.0,True
C,19,9,destination,aaa47e24-5c89-4d04-9a3d-f1e7f7faee79,神奈川県横浜市中区桜木町1丁目,38,08:38,2,1.0,True
C,19,10,destination,98041065-c944-4bc2-ae63-cb4aec1d3574,神奈川県横浜市西区みなとみらい3丁目1,39,08:39,1,1.0,True
C,19,11,destination,0ba2b57d-6c93-4a4a-88f8-b7b9e4ffff89,神奈川県横浜市西区平沼一丁目3,300,13:00,1,2.0,True
C,19,12,destination,b7847efe-9784-4882-b6af-125ed6f0144c,神奈川県横浜市西区南幸213,303,13:03,3,3.0,True
C,19,13,destination,0757e20d-6861-420b-87e8-5d39c48824da,神奈川県横浜市西区北幸一丁目8,304,13:04,5,3.0,True
C,19,14,destination,85c9497c-3642-4a0f-b452-7853152839c2,神奈川県横浜市西区北幸二丁目26,305,13:05,4,2.0,True
C,19,15,destination,8d14dba0-8e65-44fb-8bc4-b61dc493f590,神奈川県横浜市西区北幸二丁目6,305,13:05,3,3.0,True
C,19,16,destination,94af05b4-5a24-4c9b-aff8-2270665df90b,横浜市西区北幸１－１１－１５,306,13:06,5,3.0,True
C,19,17,depot,DEPOT_002,depot,329,13:29,0,,
C,20,0,depot,DEPOT_002,depot,0,08:00,0,,
C,20,1,destination,47fab0b0-8975-4c73-89e0-92cec3544514,神奈川県横浜市西区宮ケ谷2,300,13:00,1,2.0,True
C,20,2,destination,0bb294bb-da72-4748-b0e1-6b4bb2e43c7d,神奈川県横浜市西区宮ケ谷3,301,13:01,1,2.0,True
C,20,3,destination,152cbd55-64f7-4b54-8312-e9d477008505,神奈川県横浜市戸塚区川上町1,318,13:18,1,2.0,True
C,20,4,destination,7038f903-9800-4a14-90d6-29222660c94d,神奈川県横浜市戸塚区品濃町3,323,13:23,4,2.0,True
C,20,5,destination,42e62b5b-715d-4c43-a028-aa92efaf2e65,横浜市戸塚区吉田町1,330,13:30,2,2.0,True
C,20,6,destination,03ce6a2a-f37d-40af-b277-3e446782b690,横浜市戸塚区戸塚町12,333,13:33,2,3.0,True
C,20,7,destination,e062435d-d2c2-4702-9ea7-da50fefca4ad,横浜市戸塚区上倉田町3,335,13:35,2,3.0,True
C,20,8,destination,e035b5e7-ca0f-497a-8809-d1d6080280df,横浜市戸塚区上倉田町1,337,13:37,5,3.0,True
C,20,9,destination,25a83863-2dc2-43ad-829e-97eda734c287,横浜市戸塚区上倉田町2,337,13:37,9,2.0,True
C,20,10,destination,3e642b1c-b36c-440c-9729-fa5e2fc034e9,神奈川県横浜市戸塚区舞岡町,341,13:41,5,2.0,True
C,20,11,destination,3e0852a7-eb11-4d5e-ba67-f45e0e6bfdd7,下永谷四丁目2-9,345,13:45,4,3.0,True
C,20,12,destination,c77a37de-6290-4874-b5be-8dcbfc56fa05,下永谷二丁目28-9,347,13:47,1,2.0,True
C,20,13,destination,2c7611e6-1d23-493b-99f5-659ae6445201,神奈川県横浜市保土ケ谷区権太坂三丁目43,354,13:54,2,3.0,True
C,20,14,destination,e2c5c655-593d-4dfd-b368-10cbb6b16aff,神奈川県横浜市保土ケ谷区狩場町3,357,13:57,5,3.0,True
C,20,15,destination,a0c8381e-4e6d-44f7-81cf-62b3dd7acc83,神奈川県横浜市保土ケ谷区帷子町2,362,14:02,5,3.0,True
C,20,16,destination,da7687be-33a2-4d7f-9158-cb5e24ef5d83,神奈川県横浜市神奈川区鶴屋町2丁目2,370,14:10,1,2.0,True
C,20,17,depot,DEPOT_002,depot,392,14:32,0,,
C,21,0,depot,DEPOT_002,depot,0,08:00,0,,
C,21,1,destination,538f71c8-9f43-4fa2-acdb-a871926d0fc8,神奈川県横浜市磯子区中浜町11,34,08:34,4,3.0,True
C,21,2,destination,7ea31199-c7f8-4434-bd6e-b048e1060718,神奈川県横浜市磯子区磯子三丁目10,38,08:38,2,3.0,True
C,21,3,destination,39d619e0-2d83-429d-a362-8ec78143d7ba,神奈川県横浜市金沢区柴町5,55,08:55,2,1.0,True
C,21,4,destination,e53edac9-45d8-4e1c-a2ac-e059171f2af5,神奈川県鎌倉市大町三丁目14,300,13:00,1,2.0,True
C,21,5,destination,d71e63da-65a4-477b-a74f-e3cfa2d31d4e,神奈川県鎌倉市大船一丁目16,311,13:11,1,2.0,True
C,21,6,destination,cd52e4e0-412d-4395-9c75-5e4082df1330,神奈川県鎌倉市大船一丁目10,312,13:12,3,3.0,True
C,21,7,destination,8ba9f333-558d-4f18-8acb-206f689bba1b,神奈川県横浜市栄区笠間一丁目1,313,13:13,4,3.0,True
C,21,8,destination,f3e63ca7-8580-4050-b6d1-97cd97591179,神奈川県横浜市栄区公田町5,320,13:20,2,2.0,True
C,21,9,destination,ef016ef4-a636-47b3-a360-adff469dd173,神奈川県横浜市栄区野七里一丁目18,326,13:26,4,2.0,True
C,21,10,destination,2d600b24-7e78-4cd6-9daf-e1e48e1b9242,神奈川県横浜市港南区港南台三丁目2,334,13:34,4,2.0,True
C,21,11,destination,08102c05-5e4d-4b40-b4b5-dc5cc0c4080a,神奈川県横浜市港南区港南台二丁目,336,13:36,4,3.0,True
C,21,12,destination,c83b8386-51b0-42a4-90ad-fc80fab8b0bb,神奈川県横浜市港南区丸山台一丁目1,344,13:44,6,3.0,True
C,21,13,destination,c362d9d2-5137-4f49-a6b9-d1beaadfa7f7,神奈川県横浜市港南区上永谷二丁目,346,13:46,2,3.0,True
C,21,14,destination,e25079bb-1387-4d05-8500-34d9aaf746bd,神奈川県横浜市磯子区森一丁目3,355,13:55,2,2.0,True
C,21,15,destination,3c5968df-67ef-4d99-8810-9c1366290486,神奈川県横浜市磯子区杉田四丁目1,358,13:58,5,2.0,True
C,21,16,destination,5c7d4077-9812-4538-9ca8-0e44ec2ecd7a,神奈川県横浜市磯子区森一丁目1,362,14:02,1,2.0,True
C,21,17,destination,745efc78-2f1d-4428-bab3-efdb11cc31a1,横浜市磯子区磯子3丁目13番 ブリリアシティ横浜磯子 Ｋ棟１Ｆ,365,14:05,1,2.0,True
C,21,18,destination,4e9b2c8e-ea16-4419-b55a-05c5206526c8,神奈川県横浜市磯子区丸山二丁目5,370,14:10,2,3.0,True
C,21,19,depot,DEPOT_002,depot,402,14:42,0,,
C,22,0,depot,DEPOT_002,depot,0,08:00,0,,
C,22,1,destination,c43b98a3-088f-4edd-af61-67bbbd8f6a1b,神奈川県横浜市戸塚区平戸二丁目35,36,08:36,4,1.0,True
C,22,2,destination,1c38834d-354f-484d-a349-46739b08a996,下永谷二丁目28-17,43,08:43,5,1.0,True
C,22,3,destination,443cda93-391f-476d-b37e-e5d8a54d7c97,神奈川県横浜市港南区丸山台三丁目1,47,08:47,3,1.0,True
C,22,4,destination,da65e250-d183-4ef6-8761-d332fba1b6bd,神奈川県横浜市港南区港南台三丁目1,55,08:55,1,1.0,True
C,22,5,destination,7a98454d-eb1c-463e-9bfc-2f1900179582,神奈川県横浜市栄区上郷町1379,64,09:04,1,1.0,True
C,22,6,destination,b5105f64-c6d6-4eaf-9bb8-2af0559d87c0,神奈川県横須賀市浦郷町四丁目11,78,09:18,1,3.0,True
C,22,7,destination,2fd4edcd-2c5f-4445-b7e5-ac61fd1bacf4,神奈川県横須賀市久里浜八丁目4,300,13:00,2,2.0,True
C,22,8,destination,f5f2b391-c94a-42c4-936b-1e117f72d523,神奈川県横須賀市須軽谷1,318,13:18,2,3.0,True
C,22,9,destination,3900c218-7085-446a-a3f1-56cc5cf44f63,神奈川県横須賀市長坂一丁目2,324,13:24,1,3.0,True
C,22,10,destination,35c00c38-5476-423b-ab30-e0bec7d4366e,神奈川県鎌倉市小町一丁目16,354,13:54,2,2.0,True
C,22,11,destination,b91c985b-f393-4b63-94f1-be933f07e98a,神奈川県鎌倉市小町一丁目15,355,13:55,5,3.0,True
C,22,12,destination,92a52175-929a-4de9-b55a-fb64223e8a23,神奈川県鎌倉市御成町5,356,13:56,1,2.0,True
C,22,13,destination,c30a9f84-ea8e-498b-b4c1-9700e6a30bfb,神奈川県鎌倉市御成町28,357,13:57,3,3.0,True
C,22,14,destination,3d9b85cf-870c-4ccf-8863-be78bf9c3743,神奈川県鎌倉市御成町35,357,13:57,3,3.0,True
C,22,15,destination,0859c0c2-f363-402e-81de-d1c14fdfce6d,神奈川県鎌倉市大船一丁目1,368,14:08,3,3.0,True
C,22,16,destination,4a6da3e2-612a-4d48-a4c2-8360c35b89c4,神奈川県鎌倉市大船二丁目31,371,14:11,2,2.0,True
C,22,17,destination,fc3539fe-7b48-4825-af0e-de1a5003e67c,神奈川県鎌倉市大船一丁目5,373,14:13,11,2.0,True
C,22,18,depot,DEPOT_002,depot,429,15:09,0,,
C,23,0,depot,DEPOT_002,depot,0,08:00,0,,
C,23,1,destination,76778c08-58bf-4327-81f5-fd0c5c3f3699,神奈川県鎌倉市大船一丁目18,56,08:56,5,1.0,True
C,23,2,destination,56dd12fb-c405-4d98-8e62-ad226ba84fea,神奈川県鎌倉市大船一丁目2,57,08:57,4,1.0,True
C,23,3,destination,bc0b5c94-35e9-437f-89fd-9d43c72edefa,神奈川県横須賀市湘南国際村一丁目1,90,09:30,1,1.0,True
C,23,4,destination,2e51dfe2-f84e-4d85-991f-b56f0e028a65,神奈川県横須賀市グリーンハイツ8,113,09:53,4,3.0,True
C,23,5,destination,e20ec24a-9052-452a-984c-36658ce27feb,神奈川県横須賀市久里浜一丁目8,124,10:04,2,1.0,True
C,23,6,destination,35f01256-24ec-403a-8bb1-746f154b53aa,神奈川県横須賀市佐原三丁目3,129,10:09,3,1.0,True
C,23,7,destination,beb954c8-8b24-4b28-b495-0baefada11dd,神奈川県横須賀市根岸町五丁目18,134,10:14,4,3.0,True
C,23,8,destination,f65ab018-8ccd-4851-a728-389ff92f64b0,鴨居一丁目14,145,10:25,3,1.0,True
C,23,9,destination,e50d9fb9-0665-4fe0-afcc-46c4af6d1717,横須賀市若松町２－４,159,10:39,5,3.0,True
C,23,10,destination,6b8130f5-3a7c-437b-86da-b1869663d18a,神奈川県横須賀市西逸見町一丁目11,164,10:44,4,3.0,True
C,23,11,destination,22ef0f20-1447-4542-969c-7da012db8852,神奈川県横須賀市船越町一丁目5,300,13:00,5,2.0,True
C,23,12,destination,45c369ed-4e5a-4d67-b9d1-a6ae4cdee1f1,神奈川県横浜市金沢区瀬戸12,308,13:08,2,2.0,True
C,23,13,destination,40732712-6dc8-4b8a-8a4e-2d2fe102f538,神奈川県横浜市金沢区柳町7,310,13:10,2,2.0,True
C,23,14,destination,3da2ef50-df57-458d-ae18-8cb15a02add8,神奈川県横浜市金沢区富岡西七丁目12,321,13:21,5,2.0,True
C,23,15,destination,d3c63344-0078-4a8d-942b-c2c295ba4d12,神奈川県横浜市磯子区磯子623,333,13:33,1,2.0,True
C,23,16,depot,DEPOT_002,depot,368,14:08,0,,
C,24,0,depot,DEPOT_002,depot,0,08:00,0,,
C,24,1,destination,5b4c33a3-7e9c-4202-a904-9493d5e0be8f,神奈川県横浜市鶴見区下末吉四丁目14,7,08:07,4,1.0,True
C,24,2,destination,51b0d82c-c144-450e-bdaf-a301ae52b046,新横浜中央通り10-23,300,13:00,2,2.0,True
C,24,3,destination,14e4df11-62bf-4361-b29f-bb57425b7d8f,神奈川県横浜市港北区新横浜245,300,13:00,3,1.0,True
C,24,4,destination,f47479e5-7015-4471-ad9f-fdce83da0c40,神奈川県横浜市港北区新横浜二丁目,302,13:02,5,3.0,True
C,24,5,destination,060cccdd-f60b-487a-9d17-28e347288b14,神奈川県横浜市港北区新横浜二丁目22,302,13:02,4,2.0,True
